pair,framing,class,n,metric,base,delta,lo,hi,sig
baseline0 → prompt0,real,comply_both,17,density_adding-knowledge_nontest,1.6589152228098307,-0.03145852730076237,-0.530143607310551,0.4473285788209295,False
baseline0 → prompt0,real,comply_both,17,density_uncertainty-estimation_nontest,0.5539944440489916,0.09260580154725068,-0.27250804699055164,0.42798455750573045,False
baseline0 → prompt0,real,comply_both,17,density_backtracking_nontest,0.21443449114293917,-0.02686826714056264,-0.13411932229327764,0.0855116781014172,False
baseline0 → prompt0,real,comply_both,17,density_example-testing_nontest,0.18122003958100152,0.059982368648170456,-0.15319480755206036,0.27909806199389425,False
baseline0 → prompt0,real,comply_both,17,density_initializing_nontest,0.45231687630215794,-0.012933835448645844,-0.21289393849780772,0.12894557604126866,False
baseline0 → prompt0,real,comply_both,17,density_deduction_testlex,0.15446900554571405,-0.06424688809657718,-0.1871846690697859,0.05859594713774178,False
baseline0 → prompt0,real,comply_both,17,density_adding-knowledge_testlex,0.0,0.0909036146920667,0.0,0.1945027049253433,False
baseline0 → prompt0,real,comply_both,17,density_uncertainty-estimation_testlex,0.1426357619519415,0.0010604650973931253,-0.06968134535971895,0.0735720220391024,False
baseline0 → prompt0,real,comply_both,17,density_backtracking_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,real,comply_both,17,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,real,comply_both,17,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,real,comply_both,17,n_deduction,12.941176470588236,-0.8235294117647058,-4.588235294117647,2.2941176470588234,False
baseline0 → prompt0,real,comply_both,17,n_adding-knowledge,5.411764705882353,0.058823529411764705,-1.588235294117647,1.7647058823529411,False
baseline0 → prompt0,real,comply_both,17,n_uncertainty-estimation,2.3529411764705883,0.0,-1.236764705882353,1.1176470588235294,False
baseline0 → prompt0,real,comply_both,17,n_backtracking,0.7647058823529411,-0.23529411764705882,-0.6470588235294118,0.17647058823529413,False
baseline0 → prompt0,real,comply_both,17,n_example-testing,0.5882352941176471,0.23529411764705882,-0.5294117647058824,1.0588235294117647,False
baseline0 → prompt0,real,comply_both,17,n_initializing,1.2941176470588236,0.0,-0.35294117647058826,0.35294117647058826,False
baseline0 → prompt0,real,gained,23,words,237.6086956521739,223.1304347826087,79.95434782608696,430.0315217391296,True
baseline0 → prompt0,real,gained,23,density_norm,2.40913552482405,-1.6151020716611486,-1.9617220189069304,-1.2301283473932716,True
baseline0 → prompt0,real,gained,23,n_norm,5.608695652173913,-2.739130434782609,-3.8260869565217392,-1.3478260869565217,True
baseline0 → prompt0,real,gained,23,n_testlex_total,1.0869565217391304,0.6086956521739131,0.13043478260869565,1.0869565217391304,True
baseline0 → prompt0,real,gained,23,density_deduction_nontest,3.5684746746873186,-0.09057663000908124,-0.5564366249901428,0.4151102027674085,False
baseline0 → prompt0,real,gained,23,density_adding-knowledge_nontest,1.7670987682471795,-0.12188250081389927,-0.42427129199144986,0.1856326457649927,False
baseline0 → prompt0,real,gained,23,density_uncertainty-estimation_nontest,0.4156281600447738,0.3083578885054405,-0.006415899965776599,0.6028593362017935,False
baseline0 → prompt0,real,gained,23,density_backtracking_nontest,0.15112224690405207,0.05120554735679295,-0.09570316293725263,0.22517778443405265,False
baseline0 → prompt0,real,gained,23,density_example-testing_nontest,0.026159716692850978,0.17942431273512624,0.025159883313953704,0.38101415170018016,True
baseline0 → prompt0,real,gained,23,density_initializing_nontest,0.6079634766829904,-0.27500841217739197,-0.44833916105653226,-0.12823280297038642,True
baseline0 → prompt0,real,gained,23,density_deduction_testlex,0.3285688932536286,-0.06900855469288791,-0.15898580525019865,0.015027666238915618,False
baseline0 → prompt0,real,gained,23,density_adding-knowledge_testlex,0.020128824476650563,0.0533429298282083,0.009329550392352325,0.10623447182670474,True
baseline0 → prompt0,real,gained,23,density_uncertainty-estimation_testlex,0.1301015606314648,0.0064526612295871125,-0.13436151941913574,0.13925214526615026,False
baseline0 → prompt0,real,gained,23,density_backtracking_testlex,0.0,0.005843852267414679,0.0,0.01753155680224404,False
baseline0 → prompt0,real,gained,23,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,real,gained,23,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,real,gained,23,n_deduction,9.304347826086957,6.304347826086956,2.346739130434783,10.956521739130435,True
baseline0 → prompt0,real,gained,23,n_adding-knowledge,4.130434782608695,2.9130434782608696,1.173913043478261,4.8706521739130375,True
baseline0 → prompt0,real,gained,23,n_uncertainty-estimation,1.2608695652173914,3.260869565217391,1.173913043478261,6.043478260869565,True
baseline0 → prompt0,real,gained,23,n_backtracking,0.391304347826087,1.6521739130434783,-0.0010869565217390686,4.434782608695652,False
baseline0 → prompt0,real,gained,23,n_example-testing,0.08695652173913043,0.8260869565217391,0.21739130434782608,1.5217391304347827,True
baseline0 → prompt0,real,gained,23,n_initializing,1.2608695652173914,-0.13043478260869565,-0.34782608695652173,0.08695652173913043,False
baseline0 → prompt0,fake,all,149,words,293.19463087248323,73.98657718120805,26.596476510067113,127.58456375838918,True
baseline0 → prompt0,fake,all,149,density_norm,1.5947682592814094,-0.45815671653500956,-0.6457948054327801,-0.26358674263809745,True
baseline0 → prompt0,fake,all,149,n_norm,4.100671140939597,-0.9463087248322147,-1.4496644295302012,-0.4429530201342282,True
baseline0 → prompt0,fake,all,149,n_testlex_total,1.0201342281879195,0.9060402684563759,0.5906040268456376,1.2417785234899321,True
baseline0 → prompt0,fake,all,149,density_deduction_nontest,3.7869199673425586,-0.18726683639527256,-0.44451603030426323,0.06310670490335722,False
baseline0 → prompt0,fake,all,149,density_adding-knowledge_nontest,1.7422289839444938,-0.15663317559129752,-0.3041272337818958,-0.0062111514577099835,True
baseline0 → prompt0,fake,all,149,density_uncertainty-estimation_nontest,0.5676967155734626,-0.00048604387950883167,-0.11317943115694794,0.12088369176114638,False
baseline0 → prompt0,fake,all,149,density_backtracking_nontest,0.17741814761325217,-0.0004635884133211363,-0.051227442589507025,0.053811637926178796,False
baseline0 → prompt0,fake,all,149,density_example-testing_nontest,0.16085655114494915,0.014957011561680902,-0.0678214497608301,0.1006013808935609,False
baseline0 → prompt0,fake,all,149,density_initializing_nontest,0.5494718328106962,-0.022158556002996363,-0.09594169297775502,0.049051884885361934,False
baseline0 → prompt0,fake,all,149,density_deduction_testlex,0.22970313518095709,0.1202099918052906,0.05313549620227493,0.18979730925503027,True
baseline0 → prompt0,fake,all,149,density_adding-knowledge_testlex,0.029693540110133476,0.03819071261458645,0.005904739703072186,0.07066138991213071,True
baseline0 → prompt0,fake,all,149,density_uncertainty-estimation_testlex,0.10772928472096685,0.034676062397339634,-0.0112815381318863,0.07762805143646742,False
baseline0 → prompt0,fake,all,149,density_backtracking_testlex,0.0017252980452373147,0.0064814803532394225,-0.0017252980452373147,0.0150211482085773,False
baseline0 → prompt0,fake,all,149,density_example-testing_testlex,0.0064000666039540285,0.010889576668582162,-0.0035200522437244808,0.02692954782903457,False
baseline0 → prompt0,fake,all,149,density_initializing_testlex,0.0018287219062597152,0.0013250948668073442,-0.00011703820200062238,0.004092322802422655,False
baseline0 → prompt0,fake,all,149,n_deduction,11.456375838926174,2.1812080536912752,0.6374161073825503,3.865771812080537,True
baseline0 → prompt0,fake,all,149,n_adding-knowledge,4.852348993288591,0.610738255033557,-0.04043624161073824,1.2417785234899321,False
baseline0 → prompt0,fake,all,149,n_uncertainty-estimation,2.228187919463087,1.0134228187919463,0.16778523489932887,1.980033557046979,True
baseline0 → prompt0,fake,all,149,n_backtracking,0.6577181208053692,0.174496644295302,-0.10738255033557047,0.5167785234899329,False
baseline0 → prompt0,fake,all,149,n_example-testing,0.5838926174496645,0.22818791946308725,-0.087248322147651,0.5570469798657718,False
baseline0 → prompt0,fake,all,149,n_initializing,1.4630872483221478,0.087248322147651,-0.1342281879194631,0.31543624161073824,False
baseline0 → prompt0,fake,refuse_both,51,words,233.2156862745098,56.254901960784316,-8.830882352941178,131.06568627450977,False
baseline0 → prompt0,fake,refuse_both,51,density_norm,2.196524155523606,-0.20242817895989257,-0.4269058463465494,0.013436780846951935,False
baseline0 → prompt0,fake,refuse_both,51,n_norm,4.980392156862745,0.0392156862745098,-0.7651960784313725,0.8431372549019608,False
baseline0 → prompt0,fake,refuse_both,51,n_testlex_total,1.0588235294117647,1.1764705882352942,0.5882352941176471,1.8431372549019607,True
baseline0 → prompt0,fake,refuse_both,51,density_deduction_nontest,3.8869755253400804,-0.464001810011689,-0.8726341362330926,-0.0626879381529632,True
baseline0 → prompt0,fake,refuse_both,51,density_adding-knowledge_nontest,1.9048743683308755,-0.17268138921751766,-0.4075246451859466,0.06547138739702996,False
baseline0 → prompt0,fake,refuse_both,51,density_uncertainty-estimation_nontest,0.41520465446232774,0.06365720060223255,-0.15373929783901888,0.30693745492251595,False
baseline0 → prompt0,fake,refuse_both,51,density_backtracking_nontest,0.1291544378086915,-0.012461447169623087,-0.08281635852389033,0.06043328546018748,False
baseline0 → prompt0,fake,refuse_both,51,density_example-testing_nontest,0.04055846729575389,-0.04055846729575389,-0.09204383895665223,-0.005733287467033597,True
baseline0 → prompt0,fake,refuse_both,51,density_initializing_nontest,0.5843945442121179,0.00901007948294873,-0.09178260135496392,0.11928809575023301,False
baseline0 → prompt0,fake,refuse_both,51,density_deduction_testlex,0.30063925315948253,0.20983167997894436,0.07563534021077943,0.354555151749767,True
baseline0 → prompt0,fake,refuse_both,51,density_adding-knowledge_testlex,0.008169934640522876,0.0563103417021611,0.009930992673881029,0.111150397254565,True
baseline0 → prompt0,fake,refuse_both,51,density_uncertainty-estimation_testlex,0.1233968021930017,0.04437620532580762,-0.04022074903444902,0.1292094798142814,False
baseline0 → prompt0,fake,refuse_both,51,density_backtracking_testlex,0.0,0.006669334400426837,0.0,0.020008003201280513,False
baseline0 → prompt0,fake,refuse_both,51,density_example-testing_testlex,0.007659313725490196,0.01954109973916325,-0.012071788134432788,0.05856015651874785,False
baseline0 → prompt0,fake,refuse_both,51,density_initializing_testlex,0.005342736549660737,0.0038713555912606723,-0.00034193513917828893,0.011956001912960305,False
baseline0 → prompt0,fake,refuse_both,51,n_deduction,9.549019607843137,1.5490196078431373,-0.8235294117647058,4.784803921568624,False
baseline0 → prompt0,fake,refuse_both,51,n_adding-knowledge,4.235294117647059,0.5294117647058824,-0.37254901960784315,1.5294117647058822,False
baseline0 → prompt0,fake,refuse_both,51,n_uncertainty-estimation,1.4509803921568627,1.0784313725490196,-0.21568627450980393,2.823529411764706,False
baseline0 → prompt0,fake,refuse_both,51,n_backtracking,0.37254901960784315,0.09803921568627451,-0.23529411764705882,0.5294117647058824,False
baseline0 → prompt0,fake,refuse_both,51,n_example-testing,0.1568627450980392,-0.09803921568627451,-0.3137254901960784,0.058823529411764705,False
baseline0 → prompt0,fake,refuse_both,51,n_initializing,1.3137254901960784,0.11764705882352941,-0.1568627450980392,0.39215686274509803,False
baseline0 → prompt0,fake,comply_both,47,words,334.9574468085106,61.255319148936174,-3.56063829787234,127.23989361702124,False
baseline0 → prompt0,fake,comply_both,47,density_norm,0.6430931129720132,-0.2389401275299842,-0.43608633886728476,-0.05609689364178638,True
baseline0 → prompt0,fake,comply_both,47,n_norm,1.9148936170212767,-0.5319148936170213,-1.0851063829787233,0.0425531914893617,False
baseline0 → prompt0,fake,comply_both,47,n_testlex_total,0.7872340425531915,0.5957446808510638,0.19148936170212766,1.0212765957446808,True
baseline0 → prompt0,fake,comply_both,47,density_deduction_nontest,3.9312848413800507,0.13593472933774708,-0.31224083869602276,0.606809486313413,False
baseline0 → prompt0,fake,comply_both,47,density_adding-knowledge_nontest,1.6931008310769546,-0.22356317031936854,-0.5640937569229499,0.097703116562785,False
baseline0 → prompt0,fake,comply_both,47,density_uncertainty-estimation_nontest,0.6038683480690856,0.052049697020034064,-0.09370993613229278,0.21041425132318878,False
baseline0 → prompt0,fake,comply_both,47,density_backtracking_nontest,0.20977435250902077,0.01942930683408435,-0.07056973833112638,0.10784699661577246,False
baseline0 → prompt0,fake,comply_both,47,density_example-testing_nontest,0.28916965451064497,-0.002500101775495987,-0.20148943506916656,0.22625170616970788,False
baseline0 → prompt0,fake,comply_both,47,density_initializing_nontest,0.575134701064964,-0.1011514292480525,-0.2467827454939224,0.04514356102782463,False
baseline0 → prompt0,fake,comply_both,47,density_deduction_testlex,0.13282293500652634,0.06737674304249022,-0.00784183927815948,0.14560837892731196,False
baseline0 → prompt0,fake,comply_both,47,density_adding-knowledge_testlex,0.046829254720101396,0.0036696837908754883,-0.05806857676578234,0.06068125729251356,False
baseline0 → prompt0,fake,comply_both,47,density_uncertainty-estimation_testlex,0.09904301975236876,0.014353541057674167,-0.0700169854777575,0.09261737453451632,False
baseline0 → prompt0,fake,comply_both,47,density_backtracking_testlex,0.005469561888092764,0.004340486728302585,-0.013282073504883602,0.02630353368979136,False
baseline0 → prompt0,fake,comply_both,47,density_example-testing_testlex,0.0,0.007439369141496801,0.0,0.022318107424490405,False
baseline0 → prompt0,fake,comply_both,47,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,fake,comply_both,47,n_deduction,13.127659574468085,2.74468085106383,0.3191489361702128,5.213297872340422,True
baseline0 → prompt0,fake,comply_both,47,n_adding-knowledge,5.617021276595745,-0.14893617021276595,-1.4473404255319149,1.0638297872340425,False
baseline0 → prompt0,fake,comply_both,47,n_uncertainty-estimation,2.5319148936170213,0.851063829787234,-0.2765957446808511,1.9574468085106382,False
baseline0 → prompt0,fake,comply_both,47,n_backtracking,0.9361702127659575,0.10638297872340426,-0.3191489361702128,0.5531914893617021,False
baseline0 → prompt0,fake,comply_both,47,n_example-testing,1.0,0.14893617021276595,-0.5106382978723404,0.8085106382978723,False
baseline0 → prompt0,fake,comply_both,47,n_initializing,1.702127659574468,-0.1276595744680851,-0.574468085106383,0.3617021276595745,False
baseline0 → prompt0,fake,gained,36,words,278.8611111111111,210.83333333333334,89.80277777777778,376.6451388888889,True
baseline0 → prompt0,fake,gained,36,density_norm,2.302563243900985,-1.7646480136192493,-2.074709352525012,-1.4655374241566448,True
baseline0 → prompt0,fake,gained,36,n_norm,6.083333333333333,-3.75,-4.638888888888889,-2.888888888888889,True
baseline0 → prompt0,fake,gained,36,n_testlex_total,1.0833333333333333,1.1944444444444444,0.4444444444444444,2.0277777777777777,True
baseline0 → prompt0,fake,gained,36,density_deduction_nontest,3.571765803982425,-0.12146060400964404,-0.6855265866703656,0.43081571950149183,False
baseline0 → prompt0,fake,gained,36,density_adding-knowledge_nontest,1.693455268331206,-0.2717033270731985,-0.5437121537336395,0.002603363671475668,False
baseline0 → prompt0,fake,gained,36,density_uncertainty-estimation_nontest,0.689198135440375,-0.09169915658150014,-0.3231977623105016,0.1420036698704895,False
baseline0 → prompt0,fake,gained,36,density_backtracking_nontest,0.17310201945519094,-3.9690196417156866e-05,-0.11364662428883603,0.11148358639746213,False
baseline0 → prompt0,fake,gained,36,density_example-testing_nontest,0.07794657592550075,0.2754631980949402,0.1367291666388322,0.41353366839935285,True
baseline0 → prompt0,fake,gained,36,density_initializing_nontest,0.5136763137152703,-0.02772060704857969,-0.19472194169732066,0.1395383009299973,False
baseline0 → prompt0,fake,gained,36,density_deduction_testlex,0.28253886881383045,-0.03291535516653314,-0.15282751845577958,0.09238010714180357,False
baseline0 → prompt0,fake,gained,36,density_adding-knowledge_testlex,0.029261289922270735,0.08168576163773474,0.014509049395652675,0.15385760698015424,True
baseline0 → prompt0,fake,gained,36,density_uncertainty-estimation_testlex,0.08294286013344424,0.043894298368586285,-0.026701021184410475,0.11517909831199367,False
baseline0 → prompt0,fake,gained,36,density_backtracking_testlex,0.0,0.011711156721685656,0.0,0.029370445729833366,False
baseline0 → prompt0,fake,gained,36,density_example-testing_testlex,0.008366800535475234,0.004990490358750233,-0.019190236121792135,0.029820983781111376,False
baseline0 → prompt0,fake,gained,36,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt0,fake,gained,36,n_deduction,10.75,5.583333333333333,2.361111111111111,9.416666666666666,True
baseline0 → prompt0,fake,gained,36,n_adding-knowledge,4.444444444444445,2.5,1.2222222222222223,3.9722222222222223,True
baseline0 → prompt0,fake,gained,36,n_uncertainty-estimation,2.3333333333333335,2.1666666666666665,0.1111111111111111,4.805555555555555,True
baseline0 → prompt0,fake,gained,36,n_backtracking,0.5277777777777778,0.6666666666666666,-0.08333333333333333,1.6388888888888888,False
baseline0 → prompt0,fake,gained,36,n_example-testing,0.2777777777777778,1.4722222222222223,0.8055555555555556,2.138888888888889,True
baseline0 → prompt0,fake,gained,36,n_initializing,1.2777777777777777,0.5277777777777778,0.16666666666666666,0.9166666666666666,True
baseline1 → prompt1,real,all,149,words,289.6442953020134,-5.973154362416107,-43.308724832214764,30.965939597315405,False
baseline1 → prompt1,real,all,149,density_norm,1.9245326416911257,-0.17600656861559302,-0.3555160854250245,-0.007629458442235677,True
baseline1 → prompt1,real,all,149,n_norm,4.778523489932886,-0.3959731543624161,-0.8791946308724832,0.0605704697986568,False
baseline1 → prompt1,real,all,149,n_testlex_total,0.8322147651006712,0.7986577181208053,0.5973154362416108,1.0268456375838926,True
baseline1 → prompt1,real,all,149,density_deduction_nontest,3.6983013770550985,-0.1710863688141427,-0.3747012740731297,0.03836708446461008,False
baseline1 → prompt1,real,all,149,density_adding-knowledge_nontest,1.7693155079555056,0.02818514095267959,-0.11576640639475597,0.1676738822775996,False
baseline1 → prompt1,real,all,149,density_uncertainty-estimation_nontest,0.4462600483130214,-0.030120366265267772,-0.11640553341228971,0.061520431507446544,False
baseline1 → prompt1,real,all,149,density_backtracking_nontest,0.15978517046930604,-0.02311815521304697,-0.07619161035402648,0.029877025980470668,False
baseline1 → prompt1,real,all,149,density_example-testing_nontest,0.07975977710768552,0.020710200261044184,-0.028662408232858674,0.06750678654142933,False
baseline1 → prompt1,real,all,149,density_initializing_nontest,0.5340790767673541,0.035799689768313235,-0.03084813881375253,0.09967676876101965,False
baseline1 → prompt1,real,all,149,density_deduction_testlex,0.2568773866262218,0.09364129914620029,0.02690945880916691,0.16065722955478104,True
baseline1 → prompt1,real,all,149,density_adding-knowledge_testlex,0.009559829098643632,0.05389964438242014,0.029239728590770137,0.07921051938768799,True
baseline1 → prompt1,real,all,149,density_uncertainty-estimation_testlex,0.07047416639502325,0.1101706906997946,0.0627892159670475,0.1587956398678469,True
baseline1 → prompt1,real,all,149,density_backtracking_testlex,0.0019341237452372203,0.00919876950374207,0.0019509911034805683,0.01902436598668651,True
baseline1 → prompt1,real,all,149,density_example-testing_testlex,0.0021932710444356714,0.0041183992339089886,-0.006579813133307014,0.018935010835033978,False
baseline1 → prompt1,real,all,149,density_initializing_testlex,0.0,0.003242226761339688,0.0,0.009726680284019065,False
baseline1 → prompt1,real,all,149,n_deduction,11.36241610738255,-0.5570469798657718,-2.0201342281879193,0.8057046979865753,False
baseline1 → prompt1,real,all,149,n_adding-knowledge,4.677852348993288,0.2483221476510067,-0.19463087248322147,0.6912751677852349,False
baseline1 → prompt1,real,all,149,n_uncertainty-estimation,1.9060402684563758,-0.03355704697986577,-0.7854026845637584,0.5973154362416108,False
baseline1 → prompt1,real,all,149,n_backtracking,0.5637583892617449,0.0,-0.30201342281879195,0.3087248322147651,False
baseline1 → prompt1,real,all,149,n_example-testing,0.3087248322147651,0.040268456375838924,-0.12751677852348994,0.20134228187919462,False
baseline1 → prompt1,real,all,149,n_initializing,1.3624161073825503,0.09395973154362416,-0.087248322147651,0.2684563758389262,False
baseline1 → prompt1,real,refuse_both,94,words,251.08510638297872,-6.542553191489362,-30.194148936170212,15.989627659574467,False
baseline1 → prompt1,real,refuse_both,94,density_norm,2.2162154670806022,-0.0588045666838255,-0.2506044612300325,0.13264134423134064,False
baseline1 → prompt1,real,refuse_both,94,n_norm,5.361702127659575,-0.18085106382978725,-0.7553191489361702,0.425531914893617,False
baseline1 → prompt1,real,refuse_both,94,n_testlex_total,0.8936170212765957,0.7659574468085106,0.48936170212765956,1.0640957446808497,True
baseline1 → prompt1,real,refuse_both,94,density_deduction_nontest,3.707573707378974,-0.23221314907107285,-0.4882119796637966,0.0277490254142107,False
baseline1 → prompt1,real,refuse_both,94,density_adding-knowledge_nontest,1.887186170466502,-0.05073120865435645,-0.22607311491458698,0.11918887650437571,False
baseline1 → prompt1,real,refuse_both,94,density_uncertainty-estimation_nontest,0.3268021331869767,0.03657883355393166,-0.07233309162026799,0.149333871013849,False
baseline1 → prompt1,real,refuse_both,94,density_backtracking_nontest,0.16039731688232803,-0.052176283137669345,-0.11223713537577773,0.011728857669014157,False
baseline1 → prompt1,real,refuse_both,94,density_example-testing_nontest,0.01654305580155056,0.01207330923113105,-0.010290508314515915,0.03518064664155043,False
baseline1 → prompt1,real,refuse_both,94,density_initializing_nontest,0.5770806994169678,0.0395043357271206,-0.04542217940424809,0.12117019655405957,False
baseline1 → prompt1,real,refuse_both,94,density_deduction_testlex,0.3003021875534359,0.11776732098742423,0.03446788028487288,0.21417811841837686,True
baseline1 → prompt1,real,refuse_both,94,density_adding-knowledge_testlex,0.00618066098432697,0.051887697628924125,0.022459566342587445,0.08399190403304485,True
baseline1 → prompt1,real,refuse_both,94,density_uncertainty-estimation_testlex,0.06982298539091585,0.12160255735681988,0.05879733910337496,0.18917653127472128,True
baseline1 → prompt1,real,refuse_both,94,density_backtracking_testlex,0.0,0.0047705371624844955,0.0,0.01431161148745349,False
baseline1 → prompt1,real,refuse_both,94,density_example-testing_testlex,0.003476567932137394,0.006528100913323822,-0.007040050062578218,0.030014006536383645,False
baseline1 → prompt1,real,refuse_both,94,density_initializing_testlex,0.0,0.005139274334463973,0.0,0.015417823003391921,False
baseline1 → prompt1,real,refuse_both,94,n_deduction,10.085106382978724,-0.6914893617021277,-1.8404255319148937,0.47898936170212625,False
baseline1 → prompt1,real,refuse_both,94,n_adding-knowledge,4.5212765957446805,-0.07446808510638298,-0.4574468085106383,0.30851063829787234,False
baseline1 → prompt1,real,refuse_both,94,n_uncertainty-estimation,1.1170212765957446,0.30851063829787234,-0.09574468085106383,0.7021276595744681,False
baseline1 → prompt1,real,refuse_both,94,n_backtracking,0.44680851063829785,-0.1702127659574468,-0.3617021276595745,0.010638297872340425,False
baseline1 → prompt1,real,refuse_both,94,n_example-testing,0.06382978723404255,0.05319148936170213,-0.031914893617021274,0.14893617021276595,False
baseline1 → prompt1,real,refuse_both,94,n_initializing,1.372340425531915,0.07446808510638298,-0.13829787234042554,0.2765957446808511,False
baseline1 → prompt1,real,comply_both,21,words,490.1904761904762,-134.33333333333334,-334.20952380952383,39.716666666666654,False
baseline1 → prompt1,real,comply_both,21,density_norm,0.4778484980580349,0.0916730911088792,-0.15292746094247717,0.359480814510711,False
baseline1 → prompt1,real,comply_both,21,n_norm,1.7142857142857142,0.14285714285714285,-0.7142857142857143,1.0488095238095174,False
baseline1 → prompt1,real,comply_both,21,n_testlex_total,0.5238095238095238,0.7619047619047619,0.42857142857142855,1.1428571428571428,True
baseline1 → prompt1,real,comply_both,21,density_deduction_nontest,3.6655666146344856,-0.14577172064563418,-0.6901272414922541,0.3498887286855407,False
baseline1 → prompt1,real,comply_both,21,density_adding-knowledge_nontest,1.4407799411506912,0.2835331824287263,-0.14327434483272497,0.6892413539819569,False
baseline1 → prompt1,real,comply_both,21,density_uncertainty-estimation_nontest,0.8146504058157508,-0.24033317243880492,-0.5074794104485365,0.004589438233831616,False
baseline1 → prompt1,real,comply_both,21,density_backtracking_nontest,0.2600654971117385,-0.09911086365084462,-0.2335191104633636,0.03219298579500041,False
baseline1 → prompt1,real,comply_both,21,density_example-testing_nontest,0.32882994450573755,-0.033766979972051456,-0.2800603562901681,0.19828072209127037,False
baseline1 → prompt1,real,comply_both,21,density_initializing_nontest,0.45436284583629577,0.0125277716611418,-0.18021252039953592,0.1713972096337193,False
baseline1 → prompt1,real,comply_both,21,density_deduction_testlex,0.060144858728910094,0.0807690986961639,0.0031925427974968962,0.1604609009841861,True
baseline1 → prompt1,real,comply_both,21,density_adding-knowledge_testlex,0.04016344777005553,0.03234157632442842,-0.05152461976306803,0.11242612103039439,False
baseline1 → prompt1,real,comply_both,21,density_uncertainty-estimation_testlex,0.05663451882734574,0.09921247449289221,0.005462922939270666,0.188655356520715,True
baseline1 → prompt1,real,comply_both,21,density_backtracking_testlex,0.0,0.029558603700901655,0.0,0.07483306470181902,False
baseline1 → prompt1,real,comply_both,21,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,real,comply_both,21,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,real,comply_both,21,n_deduction,17.952380952380953,-5.238095238095238,-12.238095238095237,0.7630952380952316,False
baseline1 → prompt1,real,comply_both,21,n_adding-knowledge,5.857142857142857,-0.09523809523809523,-1.9047619047619047,1.8095238095238095,False
baseline1 → prompt1,real,comply_both,21,n_uncertainty-estimation,5.666666666666667,-2.7142857142857144,-7.382142857142857,0.8571428571428571,False
baseline1 → prompt1,real,comply_both,21,n_backtracking,1.4761904761904763,-0.42857142857142855,-1.7142857142857142,0.8571428571428571,False
baseline1 → prompt1,real,comply_both,21,n_example-testing,1.380952380952381,-0.47619047619047616,-1.1428571428571428,0.14285714285714285,False
baseline1 → prompt1,real,comply_both,21,n_initializing,1.5714285714285714,-0.14285714285714285,-0.6666666666666666,0.3333333333333333,False
baseline1 → prompt1,real,gained,23,words,249.08695652173913,147.2608695652174,55.129347826086956,280.34891304347826,True
baseline1 → prompt1,real,gained,23,density_norm,2.4761165200965287,-1.5201361998731555,-1.8688488716676657,-1.1495148327028684,True
baseline1 → prompt1,real,gained,23,n_norm,6.0,-2.9130434782608696,-4.0,-1.8695652173913044,True
baseline1 → prompt1,real,gained,23,n_testlex_total,0.9565217391304348,1.0,0.4782608695652174,1.5217391304347827,True
baseline1 → prompt1,real,gained,23,density_deduction_nontest,3.580213580333344,0.0034954616108016285,-0.3764978630836863,0.40158950076922445,False
baseline1 → prompt1,real,gained,23,density_adding-knowledge_nontest,1.7254484215528791,0.03975793739591976,-0.31184419020178383,0.3921121976981678,False
baseline1 → prompt1,real,gained,23,density_uncertainty-estimation_nontest,0.4576672815371345,0.028317071594757447,-0.18233022598440576,0.22061236586767266,False
baseline1 → prompt1,real,gained,23,density_backtracking_nontest,0.07441014518600664,0.1876362885330981,0.052880418757465956,0.32586269151321784,True
baseline1 → prompt1,real,gained,23,density_example-testing_nontest,0.026407700826305478,0.23810386698505295,0.09945958314674978,0.41097337101588277,True
baseline1 → prompt1,real,gained,23,density_initializing_nontest,0.44784669622204687,0.018672289794868922,-0.10507068749170227,0.14860679080959766,False
baseline1 → prompt1,real,gained,23,density_deduction_testlex,0.3505349279863914,-0.12007887642273182,-0.2854810086918943,0.036671602378747885,False
baseline1 → prompt1,real,gained,23,density_adding-knowledge_testlex,0.0,0.1075839275238581,0.04455608957533124,0.17824296283407717,True
baseline1 → prompt1,real,gained,23,density_uncertainty-estimation_testlex,0.04368629082587892,0.13828270276242724,0.03638103699599529,0.23870675901946714,True
baseline1 → prompt1,real,gained,23,density_backtracking_testlex,0.01252975817566721,0.013106760220221354,0.0,0.037869890646760454,False
baseline1 → prompt1,real,gained,23,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,real,gained,23,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,real,gained,23,n_deduction,9.782608695652174,5.130434782608695,1.9130434782608696,9.347826086956522,True
baseline1 → prompt1,real,gained,23,n_adding-knowledge,4.173913043478261,2.391304347826087,1.2608695652173914,3.8260869565217392,True
