label,n,is_floor,behaviour,d
"Qwen3-32B: test cue, decode 0",90,False,deduction,-1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-59.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-7.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,7.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-8.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-12.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-8.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-9.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-9.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-6.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,4.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,0.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-17.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-5.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,10.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,1.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,-2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,2.0
"Qwen3-32B: test cue, decode 0",90,False,deduction,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-17.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-5.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-6.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,4.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-3.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-2.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,-1.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,knowledge recall,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-3.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,6.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,4.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-18.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-2.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,3.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-3.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-3.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-4.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-4.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-5.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-7.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,4.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-2.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,2.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,4.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,2.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-2.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,0.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-3.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,-1.0
"Qwen3-32B: test cue, decode 0",90,False,hedging,3.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-21.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,2.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,-1.0
"Qwen3-32B: test cue, decode 0",90,False,backtracking,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-4.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,2.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,2.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,-1.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
"Qwen3-32B: test cue, decode 0",90,False,example-testing,0.0
