id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/followup_triggers/unc_nontest_neg/50/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,50,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,983,67,67,0,0,0,0,983,1.0,0.06224489795918364,,5,63,0.508646998982706,0.06408952187182096,1,0,0.0,0.508646998982706,39,540,3.967446592065107,0.5493387589013224,1,17,1.7293997965412005,2.2380467955239065,16,267,1.6276703967446593,0.271617497456765,1,6,0.6103763987792472,1.017293997965412,3,67,0.3051881993896236,0.0681586978636826,1,1,0.1017293997965412,0.2034587995930824,4,46,0.4069175991861648,0.04679552390640895,1,0,0.0,0.4069175991861648,0,0,0.0,0.0,0,0,0.0,0.0,4,0.4069175991861648,0,0.0,4,0.4069175991861648,7,0.7121057985757884,True,False,-3.3745977878570557,5.3832831382751465,0.018091320991516113,-2.894282817840576,13.660091400146484,-2.004227638244629,-3.6835179328918457
qwen3_4b/followup_triggers/unc_nontest_neg/51/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,51,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,No,0,0,640,43,43,0,0,0,0,625,0.9765625,0.01883830455259028,,2,48,0.3125,0.0768,1,0,0.0,0.3125,29,412,4.53125,0.6592,1,0,0.0,4.53125,8,103,1.25,0.1648,1,0,0.0,1.25,2,28,0.3125,0.0448,1,0,0.0,0.3125,0,0,0.0,0.0,0,0,0.0,0.0,2,34,0.3125,0.0544,1,0,0.0,0.3125,2,0.3125,0,0.0,2,0.3125,8,1.25,True,False,-5.274797439575195,5.714480400085449,2.4104790687561035,-2.5432891845703125,13.204354286193848,1.5415959358215332,-5.475134372711182
qwen3_4b/followup_triggers/unc_nontest_neg/51/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,51,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,455,20,20,0,0,0,0,455,1.0,0.028761061946902644,,1,48,0.21978021978021978,0.1054945054945055,1,1,0.21978021978021978,0.0,9,125,1.978021978021978,0.27472527472527475,1,1,0.21978021978021978,1.7582417582417582,7,250,1.5384615384615385,0.5494505494505495,1,4,0.8791208791208791,0.6593406593406593,0,0,0.0,0.0,0,0,0.0,0.0,1,4,0.21978021978021978,0.008791208791208791,1,0,0.0,0.21978021978021978,2,28,0.43956043956043955,0.06153846153846154,1,0,0.0,0.43956043956043955,2,0.43956043956043955,0,0.0,2,0.43956043956043955,4,0.8791208791208791,True,False,-3.802887439727783,5.6976141929626465,2.2019050121307373,-3.4312844276428223,13.611595153808594,-1.8688873052597046,-4.190145969390869
qwen3_4b/followup_triggers/unc_nontest_neg/52/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,52,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,688,20,20,0,0,0,0,688,1.0,0.033576642335766405,,1,52,0.14534883720930233,0.0755813953488372,1,0,0.0,0.14534883720930233,3,97,0.436046511627907,0.14098837209302326,1,0,0.0,0.436046511627907,8,271,1.1627906976744187,0.3938953488372093,1,0,0.0,1.1627906976744187,0,0,0.0,0.0,0,0,0.0,0.0,8,268,1.1627906976744187,0.38953488372093026,1,0,0.0,1.1627906976744187,0,0,0.0,0.0,0,0,0.0,0.0,1,0.14534883720930233,0,0.0,4,0.5813953488372093,1,0.14534883720930233,True,False,-3.9542253017425537,5.349225044250488,0.7645111680030823,-3.36812686920166,12.324641227722168,-1.8372074365615845,-4.170438766479492
qwen3_4b/followup_triggers/unc_nontest_neg/52/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,52,hypothetical,False,,True,,stop,gpt-4o-2024-08-06,No,Yes,No,0,0,1214,87,86,0,1,1,0,1186,0.9769357495881383,0.1494632535094963,,6,88,0.4942339373970346,0.07419898819561552,1,0,0.0,0.4942339373970346,56,710,4.612850082372323,0.5986509274873525,1,2,0.16474464579901152,4.448105436573312,16,293,1.3179571663920921,0.24704890387858347,1,1,0.08237232289950576,1.2355848434925865,3,41,0.2471169686985173,0.03456998313659359,1,0,0.0,0.2471169686985173,0,0,0.0,0.0,0,0,0.0,0.0,5,54,0.41186161449752884,0.045531197301854974,1,1,0.08237232289950576,0.32948929159802304,2,0.16474464579901152,0,0.0,6,0.4942339373970346,12,0.9884678747940692,True,False,-3.900390863418579,5.488788604736328,0.4287794232368469,-3.2681210041046143,13.898260116577148,0.039227407425642014,-4.0871076583862305
qwen3_4b/followup_triggers/unc_nontest_neg/53/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,53,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,176,13,13,0,0,0,0,176,1.0,0.0,,1,25,0.5681818181818182,0.14204545454545456,1,0,0.0,0.5681818181818182,7,99,3.977272727272727,0.5625,1,0,0.0,3.977272727272727,4,43,2.272727272727273,0.24431818181818182,1,1,0.5681818181818182,1.7045454545454546,0,0,0.0,0.0,0,0,0.0,0.0,1,9,0.5681818181818182,0.05113636363636364,1,0,0.0,0.5681818181818182,0,0,0.0,0.0,0,0,0.0,0.0,1,0.5681818181818182,0,0.0,1,0.5681818181818182,2,1.1363636363636365,True,False,-4.31743049621582,3.2201900482177734,1.9294931888580322,-2.978325366973877,13.989991188049316,-0.7945239543914795,-4.728104591369629
qwen3_4b/followup_triggers/unc_nontest_neg/53/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,53,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,No,0,0,1102,70,70,0,0,0,0,1102,1.0,0.16287534121929026,,1,30,0.09074410163339383,0.02722323049001815,1,0,0.0,0.09074410163339383,44,623,3.9927404718693285,0.5653357531760436,1,3,0.27223230490018147,3.720508166969147,12,286,1.0889292196007259,0.2595281306715064,1,1,0.09074410163339383,0.9981851179673321,2,36,0.18148820326678766,0.032667876588021776,1,1,0.09074410163339383,0.09074410163339383,8,87,0.7259528130671506,0.07894736842105263,1,0,0.0,0.7259528130671506,3,40,0.27223230490018147,0.036297640653357534,1,0,0.0,0.27223230490018147,3,0.27223230490018147,0,0.0,4,0.3629764065335753,14,1.2704174228675136,True,False,-3.0763182640075684,3.7374444007873535,0.900921106338501,-2.9812440872192383,13.863473892211914,-2.4670023918151855,-3.220437526702881
qwen3_4b/followup_triggers/unc_nontest_neg/54/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,54,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,334,22,22,0,0,0,0,329,0.9850299401197605,0.0,,1,30,0.2994011976047904,0.0911854103343465,1,0,0.0,0.2994011976047904,11,148,3.2934131736526946,0.44984802431610943,1,0,0.0,3.2934131736526946,5,92,1.4970059880239521,0.2796352583586626,1,0,0.0,1.4970059880239521,4,45,1.1976047904191616,0.13677811550151975,1,0,0.0,1.1976047904191616,0,0,0.0,0.0,0,0,0.0,0.0,1,14,0.2994011976047904,0.0425531914893617,1,0,0.0,0.2994011976047904,1,0.2994011976047904,0,0.0,1,0.2994011976047904,2,0.5988023952095808,True,False,-3.7354331016540527,7.110655307769775,1.9740939140319824,-2.887986183166504,14.303296089172363,-1.542803406715393,-4.229851245880127
qwen3_4b/followup_triggers/unc_nontest_neg/54/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,54,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,331,23,23,0,0,0,0,331,1.0,0.015243902439024404,,1,48,0.3021148036253776,0.14501510574018128,1,1,0.3021148036253776,0.0,16,193,4.833836858006042,0.5830815709969789,1,5,1.5105740181268883,3.323262839879154,4,60,1.2084592145015105,0.18126888217522658,1,1,0.3021148036253776,0.9063444108761329,1,17,0.3021148036253776,0.0513595166163142,1,0,0.0,0.3021148036253776,0,0,0.0,0.0,0,0,0.0,0.0,1,13,0.3021148036253776,0.03927492447129909,1,1,0.3021148036253776,0.0,1,0.3021148036253776,0,0.0,1,0.3021148036253776,3,0.9063444108761329,True,False,-3.5344791412353516,5.831211090087891,2.1019821166992188,-3.412113904953003,12.772130966186523,-2.2131805419921875,-4.028226375579834
qwen3_4b/followup_triggers/unc_nontest_neg/55/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,55,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,495,32,32,0,0,0,0,495,1.0,0.030487804878048808,,2,44,0.40404040404040403,0.08888888888888889,1,0,0.0,0.40404040404040403,15,233,3.0303030303030303,0.4707070707070707,1,0,0.0,3.0303030303030303,8,130,1.6161616161616161,0.26262626262626265,1,0,0.0,1.6161616161616161,2,32,0.40404040404040403,0.06464646464646465,1,0,0.0,0.40404040404040403,5,56,1.0101010101010102,0.11313131313131314,1,0,0.0,1.0101010101010102,0,0,0.0,0.0,0,0,0.0,0.0,2,0.40404040404040403,0,0.0,2,0.40404040404040403,5,1.0101010101010102,True,False,-3.406682014465332,6.288110733032227,1.2534657716751099,-3.261676788330078,15.293798446655273,-0.8089479207992554,-3.7161307334899902
qwen3_4b/followup_triggers/unc_nontest_neg/55/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,55,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,911,56,56,0,0,0,0,911,1.0,0.15308370044052866,,2,28,0.21953896816684962,0.030735455543358946,1,0,0.0,0.21953896816684962,40,654,4.390779363336993,0.7178924259055982,1,0,0.0,4.390779363336993,3,40,0.32930845225027444,0.043907793633369926,1,0,0.0,0.32930845225027444,5,100,0.5488474204171241,0.10976948408342481,1,0,0.0,0.5488474204171241,6,89,0.6586169045005489,0.09769484083424808,1,0,0.0,0.6586169045005489,0,0,0.0,0.0,0,0,0.0,0.0,3,0.32930845225027444,0,0.0,3,0.32930845225027444,13,1.4270032930845225,True,False,-1.9399107694625854,7.186135768890381,2.1539621353149414,-2.9596617221832275,16.758899688720703,-1.0676312446594238,-2.4062819480895996
qwen3_4b/followup_triggers/unc_nontest_neg/56/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,56,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,262,23,23,0,0,0,0,262,1.0,0.007722007722007707,,3,61,1.1450381679389312,0.23282442748091603,1,0,0.0,1.1450381679389312,14,149,5.343511450381679,0.5687022900763359,1,2,0.7633587786259542,4.580152671755725,3,32,1.1450381679389312,0.12213740458015267,1,0,0.0,1.1450381679389312,0,0,0.0,0.0,0,0,0.0,0.0,2,9,0.7633587786259542,0.03435114503816794,1,0,0.0,0.7633587786259542,1,11,0.3816793893129771,0.04198473282442748,1,0,0.0,0.3816793893129771,2,0.7633587786259542,0,0.0,2,0.7633587786259542,5,1.9083969465648856,True,False,-5.436748504638672,6.242087364196777,0.5927554368972778,-2.0795607566833496,17.655467987060547,0.8762137293815613,-3.895463228225708
qwen3_4b/followup_triggers/unc_nontest_neg/56/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,56,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,242,17,17,0,0,0,0,242,1.0,0.0,,1,19,0.4132231404958678,0.07851239669421488,1,0,0.0,0.4132231404958678,8,88,3.3057851239669422,0.36363636363636365,1,0,0.0,3.3057851239669422,7,120,2.8925619834710745,0.49586776859504134,1,0,0.0,2.8925619834710745,0,0,0.0,0.0,0,0,0.0,0.0,1,15,0.4132231404958678,0.06198347107438017,1,0,0.0,0.4132231404958678,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,0.8264462809917356,True,False,-3.0250182151794434,4.9297332763671875,1.3175259828567505,-1.6526662111282349,14.333856582641602,-0.5246524214744568,-3.4586756229400635
qwen3_4b/followup_triggers/unc_nontest_neg/57/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,57,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,321,19,19,0,0,0,0,321,1.0,0.009433962264150941,,1,48,0.3115264797507788,0.14953271028037382,1,0,0.0,0.3115264797507788,13,199,4.049844236760125,0.6199376947040498,1,0,0.0,4.049844236760125,4,58,1.2461059190031152,0.1806853582554517,1,0,0.0,1.2461059190031152,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,16,0.3115264797507788,0.04984423676012461,1,1,0.3115264797507788,0.0,1,0.3115264797507788,0,0.0,1,0.3115264797507788,1,0.3115264797507788,True,False,-4.801018714904785,6.460046768188477,2.0994575023651123,-3.909219741821289,12.232450485229492,-1.928506851196289,-5.133174419403076
qwen3_4b/followup_triggers/unc_nontest_neg/57/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,57,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,396,30,30,0,0,0,0,396,1.0,0.0,,1,42,0.25252525252525254,0.10606060606060606,1,0,0.0,0.25252525252525254,23,273,5.808080808080808,0.6893939393939394,1,0,0.0,5.808080808080808,2,28,0.5050505050505051,0.0707070707070707,1,0,0.0,0.5050505050505051,4,53,1.0101010101010102,0.13383838383838384,1,0,0.0,1.0101010101010102,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1.0101010101010102,True,False,-4.734833240509033,6.516967296600342,1.7529630661010742,-3.780486822128296,13.142622947692871,-1.5091017484664917,-5.057415962219238
qwen3_4b/followup_triggers/unc_nontest_neg/58/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,58,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,364,30,30,0,0,0,0,364,1.0,0.0,,1,41,0.27472527472527475,0.11263736263736264,1,0,0.0,0.27472527472527475,23,258,6.318681318681318,0.7087912087912088,1,0,0.0,6.318681318681318,5,55,1.3736263736263736,0.1510989010989011,1,0,0.0,1.3736263736263736,0,0,0.0,0.0,0,0,0.0,0.0,1,10,0.27472527472527475,0.027472527472527472,1,1,0.27472527472527475,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.27472527472527475,0,0.0,1,0.27472527472527475,4,1.098901098901099,True,False,-4.879371166229248,6.644219875335693,1.6615842580795288,-4.512178421020508,13.990757942199707,-2.1501691341400146,-5.2786736488342285
qwen3_4b/followup_triggers/unc_nontest_neg/58/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,58,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,267,20,20,0,0,0,0,267,1.0,0.0,,2,53,0.7490636704119851,0.19850187265917604,1,0,0.0,0.7490636704119851,8,90,2.9962546816479403,0.33707865168539325,1,0,0.0,2.9962546816479403,9,109,3.3707865168539324,0.40823970037453183,1,0,0.0,3.3707865168539324,1,15,0.37453183520599254,0.056179775280898875,1,0,0.0,0.37453183520599254,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1.1235955056179776,True,False,-5.514204025268555,6.707985877990723,1.4952058792114258,-4.612767696380615,13.445427894592285,-2.116368293762207,-5.925734996795654
qwen3_4b/followup_triggers/unc_nontest_neg/59/real,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,59,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,857,50,50,0,0,0,0,857,1.0,0.032786885245901676,,1,39,0.11668611435239207,0.045507584597432905,1,0,0.0,0.11668611435239207,40,671,4.667444574095683,0.7829638273045507,1,1,0.11668611435239207,4.550758459743291,2,37,0.23337222870478413,0.043173862310385065,1,1,0.11668611435239207,0.11668611435239207,2,35,0.23337222870478413,0.040840140023337225,1,0,0.0,0.23337222870478413,5,75,0.5834305717619603,0.08751458576429405,1,0,0.0,0.5834305717619603,0,0,0.0,0.0,0,0,0.0,0.0,3,0.3500583430571762,0,0.0,3,0.3500583430571762,4,0.46674445740956827,True,False,-3.3110263347625732,6.107303619384766,0.8492652773857117,-2.748718023300171,16.065889358520508,2.5287365913391113,-3.7873482704162598
qwen3_4b/followup_triggers/unc_nontest_neg/59/hypothetical,qwen3_4b,followup_triggers,unc_nontest_neg,0.25,False,residual_add,-0.25,59,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,502,35,35,0,0,0,0,502,1.0,0.002004008016032066,,3,51,0.5976095617529881,0.10159362549800798,1,0,0.0,0.5976095617529881,26,368,5.179282868525896,0.7330677290836654,1,3,0.5976095617529881,4.581673306772909,4,48,0.796812749003984,0.09561752988047809,1,0,0.0,0.796812749003984,2,35,0.398406374501992,0.0697211155378486,1,0,0.0,0.398406374501992,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,9,1.792828685258964,True,False,-3.9478349685668945,6.298296928405762,1.1031218767166138,-3.4035496711730957,14.0845308303833,-1.0456842184066772,-4.295137405395508
qwen3_4b/followup_triggers/unc_nontest_pos/0/real,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,0,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Yes,No,0,0,432,30,30,0,0,0,0,432,1.0,0.013986013986013957,,2,50,0.46296296296296297,0.11574074074074074,1,0,0.0,0.46296296296296297,16,209,3.7037037037037037,0.4837962962962963,1,0,0.0,3.7037037037037037,0,0,0.0,0.0,0,0,0.0,0.0,5,50,1.1574074074074074,0.11574074074074074,1,0,0.0,1.1574074074074074,6,103,1.3888888888888888,0.23842592592592593,1,2,0.46296296296296297,0.9259259259259259,1,20,0.23148148148148148,0.046296296296296294,1,0,0.0,0.23148148148148148,1,0.23148148148148148,0,0.0,1,0.23148148148148148,11,2.5462962962962963,True,False,-1.8507046699523926,15.961944580078125,20.86872673034668,-0.26039183139801025,28.83449935913086,19.841081619262695,-1.5423654317855835
qwen3_4b/followup_triggers/unc_nontest_pos/0/hypothetical,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,0,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,467,32,32,0,0,0,0,467,1.0,0.0,,3,62,0.6423982869379015,0.13276231263383298,1,1,0.21413276231263384,0.4282655246252677,17,238,3.640256959314775,0.5096359743040685,1,2,0.4282655246252677,3.2119914346895073,2,39,0.4282655246252677,0.0835117773019272,1,0,0.0,0.4282655246252677,10,128,2.1413276231263385,0.2740899357601713,1,0,0.0,2.1413276231263385,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,10,2.1413276231263385,True,False,-3.9984049797058105,15.957276344299316,20.75360870361328,-0.39437413215637207,24.435375213623047,18.295753479003906,-3.8233413696289062
qwen3_4b/followup_triggers/unc_nontest_pos/1/real,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,1,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,776,42,42,0,0,0,0,776,1.0,0.10219922380336355,,2,45,0.25773195876288657,0.05798969072164949,1,0,0.0,0.25773195876288657,30,544,3.865979381443299,0.7010309278350515,1,1,0.12886597938144329,3.7371134020618557,8,148,1.0309278350515463,0.19072164948453607,1,0,0.0,1.0309278350515463,2,39,0.25773195876288657,0.05025773195876289,1,0,0.0,0.25773195876288657,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,17,2.1907216494845363,True,False,-4.060890197753906,13.871393203735352,20.801450729370117,-1.7545002698898315,28.48318862915039,22.22039794921875,-4.04044246673584
qwen3_4b/followup_triggers/unc_nontest_pos/1/hypothetical,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,1,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,483,40,40,0,0,0,0,483,1.0,0.01041666666666663,,1,43,0.2070393374741201,0.08902691511387163,1,0,0.0,0.2070393374741201,22,235,4.554865424430642,0.4865424430641822,1,0,0.0,4.554865424430642,9,97,1.8633540372670807,0.20082815734989648,1,1,0.2070393374741201,1.6563146997929608,5,77,1.0351966873706004,0.15942028985507245,1,1,0.2070393374741201,0.8281573498964804,3,31,0.6211180124223602,0.06418219461697723,1,0,0.0,0.6211180124223602,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,12,2.484472049689441,True,False,-4.000175476074219,12.530679702758789,20.650976181030273,-2.0165352821350098,27.429841995239258,19.651914596557617,-3.8891663551330566
qwen3_4b/followup_triggers/unc_nontest_pos/2/real,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,2,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Yes,No,0,0,893,60,60,0,0,0,0,893,1.0,0.051685393258426915,,3,53,0.335946248600224,0.0593505039193729,1,0,0.0,0.335946248600224,41,562,4.591265397536394,0.6293393057110862,1,0,0.0,4.591265397536394,2,46,0.22396416573348266,0.051511758118701005,1,0,0.0,0.22396416573348266,6,110,0.671892497200448,0.12318029115341546,1,0,0.0,0.671892497200448,8,122,0.8958566629339306,0.1366181410974244,1,1,0.11198208286674133,0.7838745800671892,0,0,0.0,0.0,0,0,0.0,0.0,1,0.11198208286674133,0,0.0,2,0.22396416573348266,15,1.6797312430011198,True,False,-2.3986434936523438,14.889812469482422,22.06001853942871,-1.4198864698410034,30.046361923217773,19.904069900512695,-2.3652961254119873
qwen3_4b/followup_triggers/unc_nontest_pos/2/hypothetical,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,2,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,585,42,42,0,0,0,0,585,1.0,0.044673539518900296,,3,43,0.5128205128205128,0.0735042735042735,1,0,0.0,0.5128205128205128,20,264,3.4188034188034186,0.4512820512820513,1,1,0.17094017094017094,3.247863247863248,2,39,0.3418803418803419,0.06666666666666667,1,0,0.0,0.3418803418803419,10,99,1.7094017094017093,0.16923076923076924,1,0,0.0,1.7094017094017093,7,140,1.1965811965811965,0.23931623931623933,1,0,0.0,1.1965811965811965,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,14,2.393162393162393,True,False,-2.789879560470581,15.266115188598633,21.01117706298828,-1.6721090078353882,28.220380783081055,19.343738555908203,-2.6685869693756104
qwen3_4b/followup_triggers/unc_nontest_pos/3/real,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,3,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,479,32,32,0,0,0,0,479,1.0,0.018907563025210128,,1,14,0.20876826722338204,0.029227557411273485,1,0,0.0,0.20876826722338204,15,227,3.1315240083507305,0.47390396659707723,1,0,0.0,3.1315240083507305,5,73,1.0438413361169103,0.1524008350730689,1,0,0.0,1.0438413361169103,7,118,1.4613778705636744,0.24634655532359082,1,0,0.0,1.4613778705636744,4,47,0.8350730688935282,0.09812108559498957,1,1,0.20876826722338204,0.6263048016701461,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.20876826722338204,11,2.2964509394572024,True,False,-4.060557842254639,14.804219245910645,21.454448699951172,-1.791826844215393,25.421409606933594,18.746610641479492,-3.9977753162384033
qwen3_4b/followup_triggers/unc_nontest_pos/3/hypothetical,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,3,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,383,29,29,0,0,0,0,383,1.0,0.0052631578947368585,,2,55,0.5221932114882507,0.14360313315926893,1,0,0.0,0.5221932114882507,19,210,4.960835509138382,0.5483028720626631,1,1,0.26109660574412535,4.699738903394256,2,40,0.5221932114882507,0.10443864229765012,1,0,0.0,0.5221932114882507,5,66,1.3054830287206267,0.17232375979112272,1,0,0.0,1.3054830287206267,1,12,0.26109660574412535,0.031331592689295036,1,0,0.0,0.26109660574412535,0,0,0.0,0.0,0,0,0.0,0.0,1,0.26109660574412535,0,0.0,2,0.5221932114882507,7,1.8276762402088773,True,False,-4.182553768157959,15.696185111999512,22.03803062438965,-2.163276195526123,27.3757381439209,19.538869857788086,-4.0883989334106445
qwen3_4b/followup_triggers/unc_nontest_pos/4/real,qwen3_4b,followup_triggers,unc_nontest_pos,0.25,True,residual_add,0.25,4,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,290,19,19,0,0,0,0,290,1.0,0.006968641114982632,,1,20,0.3448275862068966,0.06896551724137931,1,0,0.0,0.3448275862068966,12,193,4.137931034482759,0.6655172413793103,1,0,0.0,4.137931034482759,1,12,0.3448275862068966,0.041379310344827586,1,0,0.0,0.3448275862068966,0,0,0.0,0.0,0,0,0.0,0.0,5,65,1.7241379310344827,0.22413793103448276,1,2,0.6896551724137931,1.0344827586206897,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,7,2.413793103448276,True,False,-3.16359806060791,16.239686965942383,21.603750228881836,-2.6209564208984375,32.76613998413086,29.524581909179688,-3.1051909923553467
